Time[s],State,P_S0,P_S1,P_S2,P_S3,TRI,STATUS,MAX_TEMP
3.087890625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7563400268555
3.1875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.76877784729
3.287109375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7654361724854
3.38671875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7642860412598
3.486328125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.770902633667
3.5859375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7750396728516
3.685546875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7488555908203
3.78515625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7390975952148
3.884765625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7520656585693
3.984375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7342109680176
4.083984375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7793788909912
4.18359375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7541561126709
4.283203125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7414321899414
4.3828125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7644863128662
4.482421875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7495574951172
4.58203125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7550449371338
4.681640625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7787342071533
4.78125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7726402282715
4.880859375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7603168487549
4.98046875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7625255584717
5.080078125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7547950744629
5.1796875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7561092376709
5.279296875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7501754760742
5.37890625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7519969940186
5.478515625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7541179656982
5.578125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7725887298584
5.677734375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7615909576416
5.77734375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7601070404053
5.876953125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7662410736084
5.9765625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7622966766357
6.076171875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7801628112793
6.17578125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7710857391357
6.275390625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7869338989258
6.375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7811336517334
6.474609375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7789325714111
6.57421875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7824859619141
6.673828125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7623405456543
6.7734375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7574195861816
6.873046875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7771015167236
6.97265625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.8117485046387
7.072265625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7784366607666
7.171875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7868461608887
7.271484375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7723751068115
7.37109375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7648506164551
7.470703125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7965297698975
7.5703125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7763519287109
7.669921875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7779407501221
7.76953125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7918148040771
7.869140625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7912216186523
7.96875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.788969039917
8.068359375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.8016834259033
8.16796875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7962760925293
8.267578125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7804508209229
8.3671875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7623176574707
8.466796875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7911567687988
8.56640625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7726707458496
8.666015625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7777576446533
8.765625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7890281677246
8.865234375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7941665649414
8.96484375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7513866424561
9.064453125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7785129547119
9.1640625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7460460662842
9.263671875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.770622253418
9.36328125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7701873779297
9.462890625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7948894500732
9.5625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7735919952393
9.662109375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7832775115967
9.76171875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7763557434082
9.861328125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7548999786377
9.9609375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7758960723877
10.060546875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7817306518555
10.16015625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7424068450928
10.259765625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7816009521484
10.359375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.76611328125
10.458984375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7956447601318
10.55859375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7786083221436
10.658203125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7691402435303
10.7578125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7601070404053
10.857421875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7709941864014
10.95703125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7734432220459
11.056640625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7768154144287
11.15625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7853107452393
11.255859375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7503337860107
11.35546875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.801643371582
11.455078125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7548904418945
11.5546875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7814540863037
11.654296875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7767505645752
11.75390625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7741394042969
11.853515625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7758102416992
11.953125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7778415679932
12.052734375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7761573791504
12.15234375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7459506988525
12.251953125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7684135437012
12.3515625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7646389007568
12.451171875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7791328430176
12.55078125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7489776611328
12.650390625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7464466094971
12.75,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7700634002686
12.849609375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7937030792236
12.94921875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7894725799561
13.048828125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.761344909668
13.1484375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.759033203125
13.248046875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7760314941406
13.34765625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7827281951904
13.447265625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7561492919922
13.546875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7694835662842
13.646484375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.749813079834
13.74609375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7408962249756
13.845703125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.801362991333
13.9453125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7775917053223
14.044921875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7580871582031
14.14453125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7866230010986
14.244140625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7711601257324
14.34375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7589130401611
14.443359375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7610988616943
14.54296875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.752893447876
14.642578125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7550258636475
14.7421875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7753162384033
14.841796875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7287826538086
14.94140625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.8029689788818
15.041015625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.799186706543
15.140625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7636165618896
15.240234375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7608947753906
15.33984375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.8029499053955
15.439453125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7894287109375
15.5390625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7451152801514
15.638671875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7615070343018
15.73828125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7467079162598
15.837890625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7839851379395
15.9375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7786273956299
16.037109375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7668952941895
16.13671875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7620887756348
16.236328125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7756443023682
16.3359375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7771892547607
16.435546875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7641716003418
16.53515625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7420845031738
16.634765625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7516307830811
16.734375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7668342590332
16.833984375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7583103179932
16.93359375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.731086730957
17.033203125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7573165893555
17.1328125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7507209777832
17.232421875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7359886169434
17.33203125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7622547149658
17.431640625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7566738128662
17.53125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7452564239502
17.630859375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7582969665527
17.73046875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7293872833252
17.830078125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7538356781006
17.9296875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7439079284668
18.029296875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7328624725342
18.12890625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.770881652832
18.228515625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7300148010254
18.328125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7375354766846
18.427734375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.773494720459
18.52734375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7437000274658
18.626953125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7463893890381
18.7265625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7574234008789
18.826171875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7287902832031
18.92578125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7825298309326
19.025390625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7550449371338
19.125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7650852203369
19.224609375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7261161804199
19.32421875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7314033508301
19.423828125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7522850036621
19.5234375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7494449615479
19.623046875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7754383087158
19.72265625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7600784301758
19.822265625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7356700897217
19.921875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7489757537842
20.021484375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.762544631958
20.12109375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7353744506836
20.220703125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7416591644287
20.3203125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7618827819824
20.419921875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.749813079834
20.51953125,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7414608001709
20.619140625,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7479553222656
20.71875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7486000061035
20.818359375,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.761287689209
20.91796875,0,0.724837437715386,0.10319393426458011,0.03824198807802996,0.13372663994200418,0.19145421187599918,NORMAL,16.7397556304932
