Test Time [s],Displacement [mm],Penetrator Force [mm],vCell [V],tAmbient [C],TC1 near positive terminal [C],TC2 near negative terminal [C],TC3 bottom - bottom [C],TC4 bottom - top [C],TC5 above punch [C],TC6 below punch [C]
2.888671875,0.6176033029987589,3.6050444841384897,4.11609029769897,,16.6639823913574,16.7507572174072,16.509204864502,16.1787509918213,16.3744964599609,16.538782119751
2.98828125,0.6174400796226105,4.6180659532547,4.11610507965088,,16.6513843536377,16.7426280975342,16.5393085479736,16.1836986541748,16.3883590698242,16.5492973327637
3.087890625,0.6181852313602572,9.62438929080961,4.11607456207275,,16.6847038269043,16.7563400268555,16.553430557251,16.2064418792725,16.4063701629639,16.5475463867188
3.1875,0.6177651075631725,8.037184357643131,4.11609745025635,,16.6835536956787,16.76877784729,16.5218486785889,16.194149017334,16.3769779205322,16.5369873046875
3.287109375,0.6175025309858024,10.71032202243801,4.11611127853394,,16.6477279663086,16.7654361724854,16.5197715759277,16.2065582275391,16.3925285339355,16.5233459472656
3.38671875,0.6166495095385467,6.95489656925202,4.11609601974487,,16.6720523834229,16.7642860412598,16.5259532928467,16.1957340240479,16.3732433319092,16.5196628570557
3.486328125,0.6166730709082908,11.44172060489651,4.1161208152771,,16.6751613616943,16.770902633667,16.5355339050293,16.1836452484131,16.3617534637451,16.5290241241455
3.5859375,0.6159903696243414,8.648734688758811,4.11609268188477,,16.6492710113525,16.7750396728516,16.5060901641846,16.1928939819336,16.3434295654297,16.512752532959
3.685546875,0.6167823594296347,8.81187498569491,4.11613750457764,,16.6554584503174,16.7488555908203,16.5196285247803,16.1904487609863,16.3851795196533,16.5433750152588
3.78515625,0.6163369716887241,7.4990030527114895,4.11612701416016,,16.6633529663086,16.7390975952148,16.5287208557129,16.1957397460938,16.3537998199463,16.5420398712158
3.884765625,0.6161073233670318,6.68375456333161,4.11610651016235,,16.6517009735107,16.7520656585693,16.5407581329346,16.1875801086426,16.3757057189941,16.5248203277588
3.984375,0.6160976727187513,4.50140678882599,4.11612939834595,,16.6561393737793,16.7342109680176,16.5385437011719,16.1995277404785,16.3540687561035,16.5406703948975
4.083984375,0.6151078277980555,4.08307373523712,4.1161093711853,,16.6662254333496,16.7793788909912,16.5243949890137,16.2111415863037,16.3894824981689,16.5375461578369
4.18359375,0.6151370662337281,8.342503190040611,4.11611032485962,,16.6682109832764,16.7541561126709,16.544189453125,16.1797943115234,16.3658695220947,16.5005588531494
4.283203125,0.6142105230537704,9.844947457313511,4.11612796783447,,16.639591217041,16.7414321899414,16.5407676696777,16.2014942169189,16.3867034912109,16.5228748321533
4.3828125,0.614456352195702,8.27688276767731,4.11614942550659,,16.6870861053467,16.7644863128662,16.5308246612549,16.2081127166748,16.3807334899902,16.5229454040527
4.482421875,0.6140995319583449,7.898651719093329,4.11614465713501,,16.6673603057861,16.7495574951172,16.5368824005127,16.1924057006836,16.3838768005371,16.5283393859863
4.58203125,0.613362328294897,11.594836831092811,4.11613273620605,,16.6670150756836,16.7550449371338,16.5321178436279,16.2126960754395,16.3697395324707,16.5411911010742
4.681640625,0.6135090879979539,11.399341225624111,4.11615133285522,,16.677059173584,16.7787342071533,16.5352420806885,16.1928462982178,16.3712577819824,16.5456123352051
4.78125,0.6139204115243042,4.043883442878729,4.11615324020386,,16.6904945373535,16.7726402282715,16.5140171051025,16.1832427978516,16.3888072967529,16.5428161621094
4.880859375,0.614078809121565,11.18333876132961,4.11612510681152,,16.6834087371826,16.7603168487549,16.5202083587646,16.1843795776367,16.3687763214111,16.5419654846191
4.98046875,0.613134950981475,8.737140297889711,4.11608791351318,,16.6644821166992,16.7625255584717,16.5446491241455,16.1960105895996,16.3856525421143,16.5117607116699
5.080078125,0.6138409289633269,3.58271515369416,4.11613035202026,,16.6891574859619,16.7547950744629,16.5342559814453,16.1936225891113,16.3887729644775,16.4991092681885
5.1796875,0.6136825304565714,9.108991265296911,4.11612367630005,,16.692066192627,16.7561092376709,16.5317974090576,16.1650047302246,16.3904037475586,16.5198764801025
5.279296875,0.6132104599601003,5.651138424873349,4.11607551574707,,16.653657913208,16.7501754760742,16.5406494140625,16.1641139984131,16.3968029022217,16.5284633636475
5.37890625,0.6138349672255567,6.549323678016671,4.11608409881592,,16.6872043609619,16.7519969940186,16.5349445343018,16.2068538665771,16.3747615814209,16.4795722961426
5.478515625,0.6132791559139146,8.72620356082921,4.11610794067383,,16.6624164581299,16.7541179656982,16.534538269043,16.1776905059814,16.3709239959717,16.5150966644287
5.578125,0.6140095456430568,1.60725462436676,4.11615562438965,,16.6630115509033,16.7725887298584,16.5527591705322,16.1799468994141,16.3532276153564,16.5448951721191
5.677734375,0.6136785559647246,6.26906740665436,4.11612558364868,,16.6855545043945,16.7615909576416,16.5424537658691,16.2055625915527,16.3822002410889,16.5205020904541
5.77734375,0.6136711754152198,5.102475285530089,4.11611843109131,,16.6792907714844,16.7601070404053,16.5219898223877,16.1824340820313,16.3935642242432,16.5456790924072
5.876953125,0.614197749200684,6.3775249719619795,4.11613845825195,,16.6717491149902,16.7662410736084,16.5187759399414,16.2054233551025,16.3660564422607,16.522274017334
5.9765625,0.61527048364951,3.38721954822541,4.11612272262573,,16.6741752624512,16.7622966766357,16.5576419830322,16.1780395507813,16.386302947998,16.5094604492188
6.076171875,0.6178233006721707,7.211455941200259,4.11612510681152,,16.6633110046387,16.7801628112793,16.5293483734131,16.1809673309326,16.3520259857178,16.5201091766357
6.17578125,0.6211402869666922,4.80444729328156,4.11611270904541,,16.6851215362549,16.7710857391357,16.5052814483643,16.1898593902588,16.3858013153076,16.5206699371338
6.275390625,0.6224389799172054,8.165691971778871,4.11613321304321,,16.6923503875732,16.7869338989258,16.5373649597168,16.1940784454346,16.3695487976074,16.5252819061279
6.375,0.6261235757847312,4.886473774909979,4.11609601974487,,16.6999378204346,16.7811336517334,16.513463973999,16.2055034637451,16.3758354187012,16.5384826660156
6.474609375,0.6280743109527971,8.33749163150791,4.11610555648804,,16.6609954833984,16.7789325714111,16.5356426239014,16.2133159637451,16.3808097839355,16.5321559906006
6.57421875,0.6303866903181183,3.0928374528884897,4.11613941192627,,16.6891384124756,16.7824859619141,16.5289001464844,16.2122783660889,16.3740310668945,16.5538673400879
6.673828125,0.6323002380668181,3.8324390649795594,4.11611843109131,,16.6579113006592,16.7623405456543,16.5349140167236,16.1985340118408,16.3728046417236,16.5426464080811
6.7734375,0.6347758444462666,6.37251150608063,4.11612558364868,,16.6736469268799,16.7574195861816,16.5237407684326,16.180721282959,16.3696918487549,16.5548477172852
6.873046875,0.6377700738084964,6.79403460025788,4.11610794067383,,16.6974601745605,16.7771015167236,16.5338706970215,16.2276973724365,16.3743495941162,16.5352573394775
6.97265625,0.639576035609934,12.46021139621731,4.11610460281372,,16.6725845336914,16.8117485046387,16.5337791442871,16.2164707183838,16.3839054107666,16.5293865203857
7.072265625,0.6419818091671909,7.6708017587661805,4.11609315872192,,16.6574249267578,16.7784366607666,16.5115337371826,16.2018604278564,16.3615760803223,16.5239448547363
7.171875,0.6446720217354591,6.5789438486099305,4.1161036491394,,16.7097072601318,16.7868461608887,16.534107208252,16.2215309143066,16.3871269226074,16.5396766662598
7.271484375,0.6464961516030594,5.23189413547516,4.11609125137329,,16.6587047576904,16.7723751068115,16.5229053497314,16.2265491485596,16.3624439239502,16.565113067627
7.37109375,0.647880286123836,10.41821825504301,4.11609649658203,,16.6791706085205,16.7648506164551,16.5196552276611,16.1878414154053,16.3563442230225,16.533390045166
7.470703125,0.6497501162812109,8.232679963111881,4.11611986160278,,16.6748676300049,16.7965297698975,16.5114326477051,16.20068359375,16.3810482025146,16.53688621521
7.5703125,0.6517621695820703,10.55492842197421,4.11609601974487,,16.6931209564209,16.7763519287109,16.5506057739258,16.1844482421875,16.38525390625,16.5568046569824
7.669921875,0.6537708104588087,10.670220017433211,4.11611318588257,,16.6737213134766,16.7779407501221,16.5343914031982,16.2244644165039,16.3848876953125,16.5408763885498
7.76953125,0.6555875625053882,8.97364866733551,4.11616516113281,,16.657693862915,16.7918148040771,16.5269603729248,16.2259712219238,16.3548126220703,16.5535488128662
7.869140625,0.6580200206371951,4.34510147571564,4.1160774230957,,16.69362449646,16.7912216186523,16.5292854309082,16.2206802368164,16.3706283569336,16.5451622009277
7.96875,0.6588344331248659,12.87170851230621,4.11615228652954,,16.6767482757568,16.788969039917,16.5152626037598,16.2219104766846,16.3819141387939,16.5355796813965
8.068359375,0.6607990799238901,11.23164331912991,4.11614799499512,,16.6846675872803,16.8016834259033,16.5118942260742,16.2126808166504,16.3645095825195,16.5260562896729
8.16796875,0.6634438650507941,10.61097872257231,4.11609315872192,,16.6956043243408,16.7962760925293,16.5397090911865,16.2181453704834,16.3549194335938,16.5507011413574
8.267578125,0.6646253241342488,7.81617033481598,4.11609506607056,,16.6618099212646,16.7804508209229,16.5414543151855,16.2274875640869,16.4053153991699,16.5399436950684
8.3671875,0.6669340145890597,13.639107346534711,4.11609840393066,,16.6583366394043,16.7623176574707,16.5334739685059,16.1943473815918,16.3824481964111,16.5546855926514
8.466796875,0.6687572895316403,13.53156149387361,4.11608409881592,,16.7005062103271,16.7911567687988,16.5408134460449,16.194128036499,16.3908748626709,16.5564060211182
8.56640625,0.6702492974000047,7.27525389194489,4.11611175537109,,16.6693305969238,16.7726707458496,16.5432300567627,16.2281074523926,16.3697338104248,16.537036895752
8.666015625,0.6726925421389747,10.269203782081611,4.1161060333252,,16.6734600067139,16.7777576446533,16.5368881225586,16.218225479126,16.3884544372559,16.5332565307617
8.765625,0.6750046450179066,9.930163979530311,4.1160717010498,,16.6764965057373,16.7890281677246,16.5316390991211,16.2084522247314,16.3666305541992,16.5505962371826
8.865234375,0.6768775929231192,11.40663206577301,4.11610126495361,,16.6795959472656,16.7941665649414,16.5648994445801,16.2011127471924,16.3778629302979,16.5265083312988
8.96484375,0.6790046099922615,15.32702124118801,4.1161060333252,,16.693510055542,16.7513866424561,16.5250988006592,16.2034854888916,16.3803195953369,16.5401878356934
9.064453125,0.6816562163294289,11.46268332004551,4.11607360839844,,16.6740589141846,16.7785129547119,16.534875869751,16.2386951446533,16.3882160186768,16.5393962860107
9.1640625,0.6834312371211122,12.86669504642491,4.11611461639404,,16.676441192627,16.7460460662842,16.5140438079834,16.202564239502,16.3870677947998,16.5236644744873
9.263671875,0.6853144077467728,12.486641526222211,4.11611413955688,,16.6643295288086,16.770622253418,16.5362339019775,16.1997013092041,16.3808822631836,16.5506229400635
9.36328125,0.6877357882331121,14.708180069923412,4.11613655090332,,16.6788787841797,16.7701873779297,16.52463722229,16.1927108764648,16.3975791931152,16.5548725128174
9.462890625,0.6897197381476867,13.332420945167511,4.1160740852356,,16.6897716522217,16.7948894500732,16.5243587493896,16.1884479522705,16.406774520874,16.5378398895264
9.5625,0.6913525503478009,15.02443754673001,4.11611175537109,,16.6915340423584,16.7735919952393,16.5258827209473,16.2207412719727,16.3678302764893,16.5405387878418
9.662109375,0.6939891027286644,13.88108408451081,4.11611127853394,,16.6908493041992,16.7832775115967,16.5190486907959,16.2068023681641,16.3706398010254,16.5450553894043
9.76171875,0.6961879407754163,12.643857598304711,4.11613798141479,,16.6741008758545,16.7763557434082,16.5265617370605,16.202033996582,16.3788051605225,16.5436763763428
9.861328125,0.6985465952311638,11.800357460975611,4.11606740951538,,16.6644191741943,16.7548999786377,16.521993637085,16.20751953125,16.3668785095215,16.5670890808105
9.9609375,0.700275057170074,10.795993447303811,4.11614990234375,,16.6867561340332,16.7758960723877,16.5248012542725,16.1988544464111,16.3878364562988,16.5584278106689
10.060546875,0.703239194990601,7.9861456155777,4.11607885360718,,16.6813850402832,16.7817306518555,16.5403270721436,16.1967811584473,16.3810958862305,16.5346927642822
10.16015625,0.7053418012219477,11.52329123020171,4.11614942550659,,16.7200603485107,16.7424068450928,16.5123271942139,16.2111358642578,16.3658447265625,16.5463256835938
10.259765625,0.707540348230395,13.507865548133811,4.11609268188477,,16.675256729126,16.7816009521484,16.5392208099365,16.2157707214355,16.3946094512939,16.5411357879639
10.359375,0.709252068190835,12.29388105869291,4.11608648300171,,16.6765785217285,16.76611328125,16.5612373352051,16.2012958526611,16.4008312225342,16.5203094482422
10.458984375,0.711637978383805,9.871377587318412,4.11610221862793,,16.6744899749756,16.7956447601318,16.5224761962891,16.2081623077393,16.4170112609863,16.51975440979
10.55859375,0.713394256308674,13.21302855014801,4.11608362197876,,16.6669120788574,16.7786083221436,16.5349082946777,16.2025623321533,16.3869609832764,16.5630836486816
10.658203125,0.715689893695525,10.03725302219391,4.11611604690552,,16.6909942626953,16.7691402435303,16.513801574707,16.2464179992676,16.3542633056641,16.5272026062012
10.7578125,0.717840463039465,13.015709519386311,4.11612796783447,,16.6801109313965,16.7601070404053,16.5101795196533,16.2080020904541,16.3821773529053,16.5561599731445
10.857421875,0.720091535185929,13.95536386966701,4.11610507965088,,16.6599502563477,16.7709941864014,16.534969329834,16.1993770599365,16.3873500823975,16.533576965332
10.95703125,0.7224774381029411,11.36607515811921,4.1161093711853,,16.7033615112305,16.7734432220459,16.532398223877,16.2019500732422,16.3754596710205,16.5508899688721
11.056640625,0.724507088307291,11.30090963840481,4.11611652374268,,16.6535034179688,16.7768154144287,16.5293998718262,16.2105178833008,16.3516902923584,16.5443935394287
11.15625,0.72694039408816,8.54118883609771,4.11609888076782,,16.6764221191406,16.7853107452393,16.5331993103027,16.1922988891602,16.3559322357178,16.5507278442383
11.255859375,0.728099708794616,9.19694197177891,4.11611795425415,,16.6783313751221,16.7503337860107,16.4963703155518,16.1965293884277,16.3706340789795,16.5195541381836
11.35546875,0.730904881493188,5.38090813159943,4.11608266830444,,16.6823444366455,16.801643371582,16.5136089324951,16.2088050842285,16.3667793273926,16.5258922576904
11.455078125,0.73304638499394,11.242124199867211,4.11613750457764,,16.6536102294922,16.7548904418945,16.4912395477295,16.1970100402832,16.3542156219482,16.5452823638916
11.5546875,0.7345679186983031,9.49952661991121,4.11610746383667,,16.653938293457,16.7814540863037,16.5112934112549,16.1953525543213,16.3013763427734,16.5357151031494
11.654296875,0.737053720513358,5.43969357013703,4.11611557006836,,16.6492195129395,16.7767505645752,16.5054130554199,16.2068290710449,16.3732929229736,16.5265140533447
11.75390625,0.7394941349048161,10.611890435218811,4.11612606048584,,16.6607112884521,16.7741394042969,16.4929866790771,16.1855564117432,16.3872337341309,16.5590553283691
11.853515625,0.741503346944227,11.857319474220311,4.11607599258423,,16.6644191741943,16.7758102416992,16.495231628418,16.1752471923828,16.3724632263184,16.5709686279297
11.953125,0.7429777615470811,13.88381922245021,4.11612462997437,,16.6502246856689,16.7778415679932,16.5100002288818,16.18625831604,16.3251495361328,16.5409717559814
12.052734375,0.7450968259945511,9.51821100711821,4.11613988876343,,16.6522026062012,16.7761573791504,16.5044593811035,16.2110176086426,16.3276615142822,16.5385437011719
12.15234375,0.747162237530574,11.674584031105011,4.11614513397217,,16.6870269775391,16.7459506988525,16.4987163543701,16.1921920776367,16.3230934143066,16.5494499206543
12.251953125,0.749631886719726,8.64326536655431,4.11609363555908,,16.6756114959717,16.7684135437012,16.541971206665,16.2223529815674,16.376989364624,16.5329971313477
12.3515625,0.7513453165302051,11.756610512733511,4.11612796783447,,16.690092086792,16.7646389007568,16.5083160400391,16.2022266387939,16.3447742462158,16.5633888244629
12.451171875,0.7540003134636201,6.03073656558991,4.1161208152771,,16.6482715606689,16.7791328430176,16.5249156951904,16.206169128418,16.3651123046875,16.5478210449219
12.55078125,0.75615060632117,11.22663080692291,4.11615705490112,,16.6781349182129,16.7489776611328,16.5054378509521,16.2033615112305,16.3655967712402,16.5520343780518
12.650390625,0.7579971570521591,11.96851027011871,4.11612033843994,,16.6698741912842,16.7464466094971,16.5153770446777,16.2114696502686,16.3640193939209,16.5472431182861
12.75,0.7598740921821441,13.43632090091701,4.11609268188477,,16.663969039917,16.7700634002686,16.5244922637939,16.2041091918945,16.3479804992676,16.5475120544434
12.849609375,0.7618994859512891,8.365289330482511,4.11612606048584,,16.6778602600098,16.7937030792236,16.51318359375,16.2246227264404,16.3625507354736,16.5301036834717
12.94921875,0.7636245427420361,10.914020180702211,4.11612701416016,,16.6616039276123,16.7894725799561,16.5305480957031,16.2153205871582,16.351448059082,16.5677280426025
13.048828125,0.7660856790607791,9.859074234962511,4.11609888076782,,16.6308269500732,16.761344909668,16.5102939605713,16.1659412384033,16.3343811035156,16.519775390625
13.1484375,0.7684962765779341,10.828804612159711,4.11612510681152,,16.665002822876,16.759033203125,16.5063915252686,16.1954936981201,16.3774871826172,16.5601768493652
13.248046875,0.770432539866305,13.03530466556551,4.11609745025635,,16.653772354126,16.7760314941406,16.5071773529053,16.2241268157959,16.3603534698486,16.5396251678467
13.34765625,0.77166904520709,10.98237574100491,4.11609220504761,,16.6511516571045,16.7827281951904,16.5361824035645,16.2040462493896,16.364049911499,16.5369548797607
13.447265625,0.774442436522804,10.966881394386311,4.11610698699951,,16.6827774047852,16.7561492919922,16.5056457519531,16.2102470397949,16.3478393554688,16.5013313293457
13.546875,0.775988373789005,15.702517151832609,4.11609935760498,,16.6563377380371,16.7694835662842,16.4951763153076,16.2068748474121,16.3587322235107,16.546314239502
13.646484375,0.778782472480088,14.968386292457609,4.11609363555908,,16.6218433380127,16.749813079834,16.5115966796875,16.1777763366699,16.3488616943359,16.5225276947021
13.74609375,0.780880262027494,8.21445238590241,4.11604118347168,,16.6601181030273,16.7408962249756,16.4945640563965,16.2082996368408,16.354434967041,16.5600318908691
13.845703125,0.782154529588297,16.42480337619781,4.11607217788696,,16.6801929473877,16.801362991333,16.503002166748,16.1884098052979,16.3356914520264,16.5147914886475
13.9453125,0.783938929089345,16.623943924903912,4.11609554290771,,16.6661624908447,16.7775917053223,16.5189800262451,16.1978645324707,16.3548183441162,16.5927581787109
14.044921875,0.7875363662606101,12.55545198917391,4.11614847183228,,16.6587715148926,16.7580871582031,16.513355255127,16.1779975891113,16.3769111633301,16.5680027008057
14.14453125,0.7891390996519471,14.26615011692051,4.116126537323,,16.6430816650391,16.7866230010986,16.4977436065674,16.2021427154541,16.3695831298828,16.551830291748
14.244140625,0.790777849033474,14.14630186557771,4.1160945892334,,16.661283493042,16.7711601257324,16.4843845367432,16.1676921844482,16.3682098388672,16.5405025482178
14.34375,0.7930629944894461,11.76709139347081,4.11610174179077,,16.6371116638184,16.7589130401611,16.5279369354248,16.1949901580811,16.3481578826904,16.5224304199219
14.443359375,0.794689825852401,17.27878439426421,4.11610078811646,,16.6784706115723,16.7610988616943,16.5167713165283,16.2225227355957,16.3588085174561,16.5510673522949
14.54296875,0.796371445176191,12.00633394718171,4.11611461639404,,16.6426429748535,16.752893447876,16.4891548156738,16.1971054077148,16.3518829345703,16.5406169891357
14.642578125,0.799130633822642,17.06733953952791,4.11607265472412,,16.6569843292236,16.7550258636475,16.5191135406494,16.1795024871826,16.3517017364502,16.5324192047119
14.7421875,0.8008795412024481,13.91708433628081,4.11609601974487,,16.6627159118652,16.7753162384033,16.5082874298096,16.2118396759033,16.37473487854,16.5478076934814
14.841796875,0.803183982498012,11.438530564308211,4.11610889434814,,16.651086807251,16.7287826538086,16.5185070037842,16.186595916748,16.372407913208,16.5590171813965
14.94140625,0.8048241579672321,11.74703943729401,4.1161413192749,,16.6621360778809,16.8029689788818,16.5282974243164,16.2018775939941,16.3767051696777,16.5281734466553
15.041015625,0.807601798442192,15.426819443702712,4.11610698699951,,16.668493270874,16.799186706543,16.5215320587158,16.2127246856689,16.356388092041,16.5287666320801
15.140625,0.809364049928262,10.225456833839411,4.1161150932312,,16.6391506195068,16.7636165618896,16.4995765686035,16.1816711425781,16.3754653930664,16.5148735046387
15.240234375,0.8112418436212461,12.59692060947421,4.11608982086182,,16.6504306793213,16.7608947753906,16.5029201507568,16.1916255950928,16.3705081939697,16.5701370239258
15.33984375,0.813255581306293,12.65160524845121,4.11611652374268,,16.6525325775146,16.8029499053955,16.5082836151123,16.2029724121094,16.3575019836426,16.5403327941895
15.439453125,0.815234991023317,15.470112442970311,4.11608505249023,,16.6511631011963,16.7894287109375,16.5105113983154,16.1894226074219,16.3715381622314,16.5414543151855
15.5390625,0.8168053464032701,16.01695120334621,4.11614084243774,,16.6238842010498,16.7451152801514,16.5422096252441,16.1985759735107,16.3590126037598,16.5349292755127
15.638671875,0.820106157334521,13.73799383640291,4.11612176895142,,16.6651668548584,16.7615070343018,16.5254726409912,16.1884994506836,16.3555870056152,16.5567455291748
15.73828125,0.8209449879359451,13.180673241615311,4.11607837677002,,16.6586589813232,16.7467079162598,16.5122680664063,16.1812038421631,16.3511066436768,16.5243434906006
15.837890625,0.8237055881181731,18.936167359352112,4.11610078811646,,16.6553153991699,16.7839851379395,16.5167198181152,16.1680278778076,16.3670711517334,16.5577449798584
15.9375,0.826023082481697,18.367453217506412,4.11608791351318,,16.6688594818115,16.7786273956299,16.5054969787598,16.2050743103027,16.377405166626,16.5265808105469
16.037109375,0.827669500722549,19.800629258155812,4.11608457565308,,16.6631717681885,16.7668952941895,16.5179347991943,16.1934871673584,16.3616104125977,16.5718727111816
16.13671875,0.8296046289615331,18.23803389072421,4.11613893508911,,16.658504486084,16.7620887756348,16.5298080444336,16.1544971466064,16.3524990081787,16.5510578155518
16.236328125,0.831760597066022,15.18575537204741,4.11610555648804,,16.6602020263672,16.7756443023682,16.5109176635742,16.1846199035645,16.3519668579102,16.5464668273926
16.3359375,0.834030695841647,14.10847914218901,4.11612749099731,,16.6613941192627,16.7771892547607,16.5195293426514,16.1842403411865,16.3544902801514,16.5596160888672
16.435546875,0.836181250633671,13.686500191688511,4.11612606048584,,16.6352767944336,16.7641716003418,16.5097560882568,16.1834735870361,16.3816299438477,16.536111831665
16.53515625,0.838730105897411,13.655057549476611,4.11612796783447,,16.6570835113525,16.7420845031738,16.496732711792,16.1985092163086,16.3701858520508,16.5603122711182
16.634765625,0.84060760855209,16.55194342136381,4.11607837677002,,16.6293258666992,16.7516307830811,16.5112838745117,16.1740436553955,16.3556861877441,16.5036697387695
16.734375,0.842686640680767,14.00594580173491,4.11605882644653,,16.665355682373,16.7668342590332,16.5175952911377,16.1757106781006,16.3817615509033,16.5259609222412
16.833984375,0.8453214977635071,11.24713671207431,4.11613893508911,,16.6325759887695,16.7583103179932,16.5042285919189,16.1789093017578,16.3613967895508,16.527135848999
16.93359375,0.8472381741739801,13.31920588016511,4.11609888076782,,16.6431427001953,16.731086730957,16.5053958892822,16.1789894104004,16.3285541534424,16.5125637054443
17.033203125,0.849005518830381,15.851530671119711,4.11610984802246,,16.6198120117188,16.7573165893555,16.523307800293,16.1759262084961,16.3707828521729,16.5561809539795
17.1328125,0.850772310514003,16.68591940402981,4.11609888076782,,16.6487159729004,16.7507209777832,16.5217056274414,16.2097969055176,16.3669033050537,16.5273342132568
17.232421875,0.853624893352389,17.29519140720371,4.1161527633667,,16.6456737518311,16.7359886169434,16.5293979644775,16.1825656890869,16.3610038757324,16.5649032592773
